"Country","Year","Sector","Site","Station","Reef.zone","Period","level1_code","cover"
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ACOR",0
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AHAL",0
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AMAC",8.3
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ATRF",46.7
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","HC",3.3
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","INV",7.3
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","RUB",5
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SC",26.7
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SGR",1.7
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SND",8.3
"Kenya",2001,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SPG",18.3
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","ACOR",0.2
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","AHAL",0.2
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","AMAC",10
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","ATRF",58.3
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","HC",0.7
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","INV",0
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","RUB",0.7
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","SC",0
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","SGR",11.7
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","SND",18.3
"Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Pre","SPG",0
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","ACOR",0
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","AHAL",0
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","AMAC",15.3
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","ATRF",40
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","HC",1.7
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","INV",0
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","RUB",11.7
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","SC",0.5
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","SGR",23.3
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","SND",7.3
"Kenya",2001,NA,"Diani-Chale","Mwagogo",NA,"Pre","SPG",0.2
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ACOR",0
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AHAL",0
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AMAC",1.5
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ATRF",66.4
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","HC",7.1
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","INV",0
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","RUB",0.5
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SC",0
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SGR",0
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SND",24.6
"Kenya",2003,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SPG",0
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","ACOR",0
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","AHAL",0
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","AMAC",3.8
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","ATRF",73.9
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","HC",6.8
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","INV",0
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","RUB",2.2
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","SC",0.3
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","SGR",0.5
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","SND",12.5
"Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Pre","SPG",0
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","ACOR",0.2
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","AHAL",0.4
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","AMAC",29.4
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","ATRF",50.5
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","HC",1.9
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","INV",0
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","RUB",1.5
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","SC",0.3
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","SGR",3.6
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","SND",12.2
"Kenya",2003,NA,"Diani-Chale","Tsipitali",NA,"Pre","SPG",0
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","ACOR",12.1
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","AHAL",18.8
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","AMAC",2.1
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","ATRF",36.4
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","HC",14.4
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","INV",1
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","RUB",1.1
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","SGR",2.5
"Kenya",2004,"","Watamu","Coral_Garden",NA,"Pre","SND",8.1
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","ACOR",6.3
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","AHAL",27.4
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","AMAC",2.7
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","ATRF",33.8
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","HC",12.4
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","RUB",10.2
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","SC",0.8
"Kenya",2004,"","Watamu","Richard_Bernets",NA,"Pre","SND",2.3
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ACOR",0.3
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AHAL",0
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AMAC",6.5
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ATRF",72.6
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","HC",7.5
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","INV",0
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","RUB",4.1
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SC",0.7
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SGR",0
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SND",8.3
"Kenya",2004,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SPG",0
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","ACOR",1.5
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","AHAL",0
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","AMAC",3.2
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","ATRF",54.4
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","HC",16.6
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","INV",0
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","RUB",3
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","SC",2.2
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","SGR",9.5
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","SND",9.7
"Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Pre","SPG",0
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","ACOR",5
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","AHAL",0.3
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","AMAC",10.7
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","ATRF",54.5
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","HC",11.5
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","INV",0
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","RUB",1.8
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","SC",3.3
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","SGR",0
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","SND",12.7
"Kenya",2004,NA,"Diani-Chale","Tsipitali",NA,"Pre","SPG",0.2
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","ACOR",4
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","AHAL",20
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","ATRF",48
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","HC",16
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","SC",4
"Kenya",2004,NA,"Malindi","North_Reef",NA,"Pre","SND",4
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","ACOR",6.7
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","AHAL",26.6
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","ATRF",22.1
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","HC",27.9
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","RUB",11.5
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","SC",0.5
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","SND",1.5
"Kenya",2004,NA,"Malindi","Old_Coral_Garden",NA,"Pre","SPG",0.4
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","ACOR",3
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","AHAL",3.5
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","AMAC",3.6
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","ATRF",33.1
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","HC",20.6
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","RUB",10.4
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","SC",10.9
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","SGR",0.4
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","SND",7.3
"Kenya",2004,NA,"Mombasa","Coral_Garden",NA,"Pre","SPG",4.3
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","ACOR",2.5
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","AMAC",17.7
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","ATRF",16.4
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","HC",9
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","RUB",17.5
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","SC",7.6
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","SGR",6.3
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","SND",14.6
"Kenya",2004,NA,"Mombasa","Starfish",NA,"Pre","SPG",1.3
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ACOR",3
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AHAL",0.3
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AMAC",3.2
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ATRF",53
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","HC",8.3
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","INV",0
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","RUB",6.3
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SC",1.2
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SGR",7.5
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SND",17.2
"Kenya",2005,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SPG",0
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","ACOR",3.5
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","AHAL",0
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","AMAC",7.2
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","ATRF",64
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","HC",17.3
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","INV",0
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","RUB",5.5
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","SC",1
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","SGR",1
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","SND",0.5
"Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Pre","SPG",0
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","ACOR",8.8
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","AHAL",0.3
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","AMAC",14.3
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","ATRF",48.5
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","HC",20
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","INV",0
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","RUB",2
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","SC",2
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","SGR",0
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","SND",4
"Kenya",2005,NA,"Diani-Chale","Tsipitali",NA,"Pre","SPG",0
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","AMAC",22.7
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","ATRF",38.5
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","HC",20.1
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","RUB",0.7
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","SC",11.1
"Kenya",2005,NA,"Kisite","Light_house",NA,"Pre","SND",2.4
"Kenya",2005,NA,"Kisite","Mkwiro",NA,"Pre","AMAC",9.4
"Kenya",2005,NA,"Kisite","Mkwiro",NA,"Pre","ATRF",43.1
"Kenya",2005,NA,"Kisite","Mkwiro",NA,"Pre","HC",24.3
"Kenya",2005,NA,"Kisite","Mkwiro",NA,"Pre","SC",15.3
"Kenya",2005,NA,"Kisite","Mkwiro",NA,"Pre","SND",0.5
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","ACOR",10.1
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","AHAL",0
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","AMAC",27.8
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","ATRF",32.8
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","BS",0.2
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","DC",0
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","HC",19.7
"Kenya",2005,NA,"Lamu","Iweni",NA,"Pre","RUB",0.2
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","ACOR",8.8
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","AHAL",0.6
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","AMAC",8.6
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","ATRF",56.8
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","BS",0.6
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","DC",0
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","HC",7.8
"Kenya",2005,NA,"Lamu","Pezali_Rock",NA,"Pre","RUB",0
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","ACOR",7.2
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","AHAL",28.2
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","ATRF",23.5
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","HC",6.2
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","RUB",16.6
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","SC",0.9
"Kenya",2005,NA,"Malindi","Mayunguni",NA,"Pre","SND",14.3
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","ACOR",17.9
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","AHAL",7.4
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","ATRF",30.1
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","HC",20.1
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","RUB",9.7
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","SC",3.6
"Kenya",2005,NA,"Malindi","North_Reef",NA,"Pre","SND",8.1
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","ACOR",15.2
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","AHAL",19
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","ATRF",26.8
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","HC",12.8
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","RUB",13
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","SC",4
"Kenya",2005,NA,"Malindi","Old_Coral_Garden",NA,"Pre","SND",6.6
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","ACOR",2
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","AHAL",3.3
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","AMAC",18.1
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","ATRF",34
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","HC",22.7
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","SC",4.2
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","SGR",4.4
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","SND",5.3
"Kenya",2005,NA,"Mombasa","Coral_Garden",NA,"Pre","SPG",2.9
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","ACOR",0.7
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","AHAL",9.4
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","AMAC",12.2
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","ATRF",33
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","HC",30.3
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","SC",6.6
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","SGR",2.5
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","SND",1.6
"Kenya",2005,NA,"Mombasa","Nyali",NA,"Pre","SPG",1.1
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","ACOR",5.2
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","AHAL",4.3
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","AMAC",14.7
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","ATRF",38.5
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","HC",27.2
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","SC",3.1
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","SGR",1.8
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","SND",0.5
"Kenya",2005,NA,"Mombasa","Ras_Iwatine",NA,"Pre","SPG",2.4
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","ACOR",0.8
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","AHAL",5.2
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","AMAC",7.4
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","ATRF",39.3
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","HC",14.6
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","SC",0.7
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","SGR",8.6
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","SND",10
"Kenya",2005,NA,"Mombasa","Starfish",NA,"Pre","SPG",9
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","ACOR",6.9
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","AHAL",13.7
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","AMAC",11.2
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","ATRF",31.2
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","HC",5.3
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","SGR",9.3
"Kenya",2006,"","Watamu","Coral_Garden",NA,"Pre","SND",16
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","ACOR",2.5
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","AHAL",8.3
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","ATRF",36.3
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","HC",23.4
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","SC",6.7
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","SGR",3.9
"Kenya",2006,"","Watamu","Richard_Bernets",NA,"Pre","SND",10.4
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ACOR",3.7
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AHAL",0
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","AMAC",5.8
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","ATRF",24.1
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","HC",10.9
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","INV",0
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","RUB",37.7
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SC",7.7
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SGR",0
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SND",9.9
"Kenya",2006,NA,"Diani-Chale","Chidzamba_cha_mekka",NA,"Pre","SPG",0
"Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Pre","ACOR",0.7
"Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Pre","AHAL",0
