"","Country","Year","Sector","Site","Station","Reef.zone","benthic_name2","benthic_code","mean_cover","sd","Organization","Period","Source","Latitude","Longitude"
"857","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",13.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"858","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",2.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"859","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",10,NA,"","Pre","GCRMN",-3.24667,40.14635
"860","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",10,NA,"","Pre","GCRMN",-3.24667,40.14635
"861","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Coral","HC",5.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"862","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",48.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"863","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"864","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",8.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"865","Kenya",2015,NA,"Malindi","Mayunguni",NA,"Sand","SND",1.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"866","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",16.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"867","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",6.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"868","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",12.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"869","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",19.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"870","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Bare substrate","BS",2.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"871","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Coral","HC",22.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"872","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",11,NA,"","Pre","GCRMN",-3.24667,40.14635
"873","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"874","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"875","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Sand","SND",0.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"876","Kenya",2013,NA,"Malindi","Mayunguni",NA,"Spongy","SPG",2.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"877","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",1.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"878","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",35.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"879","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",8.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"880","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",4.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"881","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"882","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Coral","HC",21.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"883","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",22.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"884","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"885","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"886","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Sand","SND",4.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"887","Kenya",2012,NA,"Malindi","Mayunguni",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"888","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",4,NA,"","Pre","GCRMN",-3.24667,40.14635
"889","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",25.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"890","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",9.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"891","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",22.2,NA,"","Pre","GCRMN",-3.24667,40.14635
"892","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"893","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Coral","HC",22.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"894","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",4.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"895","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"896","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",6.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"897","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Sand","SND",4.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"898","Kenya",2011,NA,"Malindi","Mayunguni",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"899","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",10.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"900","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",21.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"901","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",9.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"902","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",19.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"903","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Coral","HC",22.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"904","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",9.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"905","Kenya",2010,NA,"Malindi","Mayunguni",NA,"Sand","SND",3.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"906","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",13.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"907","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",17.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"908","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",9.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"909","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",9.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"910","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"911","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Coral","HC",28.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"912","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",4.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"913","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"914","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",10.4,NA,"","Pre","GCRMN",-3.24667,40.14635
"915","Kenya",2009,NA,"Malindi","Mayunguni",NA,"Sand","SND",6.1,NA,"","Pre","GCRMN",-3.24667,40.14635
"916","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"917","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",8.85,NA,"","Pre","GCRMN",-3.24667,40.14635
"918","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",2.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"919","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",35.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"920","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-3.24667,40.14635
"921","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Coral","HC",14.95,NA,"","Pre","GCRMN",-3.24667,40.14635
"922","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",25.25,NA,"","Pre","GCRMN",-3.24667,40.14635
"923","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",4.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"924","Kenya",2008,NA,"Malindi","Mayunguni",NA,"Sand","SND",6.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"925","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",0.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"926","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",19.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"927","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Algae-macro/fleshy","AMAC",0.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"928","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",38.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"929","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Coral","HC",12.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"930","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",13.8,NA,"","Pre","GCRMN",-3.24667,40.14635
"931","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",2.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"932","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Seagrass","SGR",3.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"933","Kenya",2007,NA,"Malindi","Mayunguni",NA,"Sand","SND",0.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"934","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",1.2,NA,"","Pre","GCRMN",-3.24667,40.14635
"935","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",19.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"936","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",49.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"937","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Coral","HC",18.7,NA,"","Pre","GCRMN",-3.24667,40.14635
"938","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",1.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"939","Kenya",2006,NA,"Malindi","Mayunguni",NA,"Sand","SND",3.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"940","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Algae-coralline","ACOR",7.2,NA,"","Pre","GCRMN",-3.24667,40.14635
"941","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Algae-Halimeda","AHAL",28.2,NA,"","Pre","GCRMN",-3.24667,40.14635
"942","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Algae-turf","ATRF",23.5,NA,"","Pre","GCRMN",-3.24667,40.14635
"943","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Coral","HC",6.2,NA,"","Pre","GCRMN",-3.24667,40.14635
"944","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Rubble","RUB",16.6,NA,"","Pre","GCRMN",-3.24667,40.14635
"945","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Soft coral","SC",0.9,NA,"","Pre","GCRMN",-3.24667,40.14635
"946","Kenya",2005,NA,"Malindi","Mayunguni",NA,"Sand","SND",14.3,NA,"","Pre","GCRMN",-3.24667,40.14635
"947","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-coralline","ACOR",2.1,NA,"","Pre","GCRMN",-4.683,39.397
"948","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-macro/fleshy","AMAC",2.7,NA,"","Pre","GCRMN",-4.683,39.397
"949","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-turf","ATRF",34,NA,"","Pre","GCRMN",-4.683,39.397
"950","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Coral","HC",16.7,NA,"","Pre","GCRMN",-4.683,39.397
"951","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Inverts-other","INV",0.1,NA,"","Pre","GCRMN",-4.683,39.397
"952","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Soft coral","SC",19,NA,"","Pre","GCRMN",-4.683,39.397
"953","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-4.683,39.397
"954","Kenya",2014,NA,"Shimoni","Mpunguti-Lower",NA,"Sand","SND",25.4,NA,"","Pre","GCRMN",-4.683,39.397
"955","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-coralline","ACOR",4.4,NA,"","Pre","GCRMN",-4.683,39.397
"956","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-Halimeda","AHAL",0,NA,"","Pre","GCRMN",-4.683,39.397
"957","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-macro/fleshy","AMAC",35.6,NA,"","Pre","GCRMN",-4.683,39.397
"958","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Algae-turf","ATRF",0,NA,"","Pre","GCRMN",-4.683,39.397
"959","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Bare substrate","BS",0,NA,"","Pre","GCRMN",-4.683,39.397
"960","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-4.683,39.397
"961","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Coral","HC",7.3,NA,"","Pre","GCRMN",-4.683,39.397
"962","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Inverts-other","INV",17.3,NA,"","Pre","GCRMN",-4.683,39.397
"963","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-4.683,39.397
"964","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Rubble","RUB",0,NA,"","Pre","GCRMN",-4.683,39.397
"965","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Soft coral","SC",35.4,NA,"","Pre","GCRMN",-4.683,39.397
"966","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-4.683,39.397
"967","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Sand","SND",0,NA,"","Pre","GCRMN",-4.683,39.397
"968","Kenya",2012,NA,"Shimoni","Mpunguti-Lower",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.683,39.397
"969","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-Halimeda","AHAL",0.4,NA,"","Pre","GCRMN",-4.695,39.411
"970","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN",-4.695,39.411
"971","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-turf","ATRF",14.1,NA,"","Pre","GCRMN",-4.695,39.411
"972","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Bare substrate","BS",0,NA,"","Pre","GCRMN",-4.695,39.411
"973","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Dead Standing coral","DC",0,NA,"","Pre","GCRMN",-4.695,39.411
"974","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Coral","HC",30.5,NA,"","Pre","GCRMN",-4.695,39.411
"975","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.695,39.411
"976","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-4.695,39.411
"977","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Rubble","RUB",50.6,NA,"","Pre","GCRMN",-4.695,39.411
"978","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Soft coral","SC",0.8,NA,"","Pre","GCRMN",-4.695,39.411
"979","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-4.695,39.411
"980","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Sand","SND",0,NA,"","Pre","GCRMN",-4.695,39.411
"981","Kenya",2012,NA,"Shimoni","Mpunguti-Upper",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.695,39.411
"982","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN",-4.695,39.411
"983","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-Halimeda","AHAL",1.8,NA,"","Pre","GCRMN",-4.695,39.411
"984","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-macro/fleshy","AMAC",8.7,NA,"","Pre","GCRMN",-4.695,39.411
"985","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Algae-turf","ATRF",11.7,NA,"","Pre","GCRMN",-4.695,39.411
"986","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Coral","HC",44.1,NA,"","Pre","GCRMN",-4.695,39.411
"987","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Rubble","RUB",20.5,NA,"","Pre","GCRMN",-4.695,39.411
"988","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-4.695,39.411
"989","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-4.695,39.411
"990","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Sand","SND",10.2,NA,"","Pre","GCRMN",-4.695,39.411
"991","Kenya",2010,NA,"Shimoni","Mpunguti-Upper",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.695,39.411
"992","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Algae-coralline","ACOR",0.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"993","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Algae-Halimeda","AHAL",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"994","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"995","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Algae-turf","ATRF",28.9,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"996","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Coral","HC",22.8,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"997","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"998","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Rubble","RUB",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"999","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1000","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Seagrass","SGR",29.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1001","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Sand","SND",16,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1002","Kenya",2006,NA,"Diani-Chale","Mtengo",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1003","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Algae-coralline","ACOR",3.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1004","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Algae-Halimeda","AHAL",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1005","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Algae-macro/fleshy","AMAC",7.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1006","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Algae-turf","ATRF",64,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1007","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Coral","HC",17.3,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1008","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1009","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Rubble","RUB",5.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1010","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1011","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Seagrass","SGR",1,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1012","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Sand","SND",0.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1013","Kenya",2005,NA,"Diani-Chale","Mtengo",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1014","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Algae-coralline","ACOR",1.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1015","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Algae-Halimeda","AHAL",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1016","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Algae-macro/fleshy","AMAC",3.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1017","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Algae-turf","ATRF",54.4,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1018","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Coral","HC",16.6,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1019","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1020","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Rubble","RUB",3,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1021","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Soft coral","SC",2.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1022","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Seagrass","SGR",9.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1023","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Sand","SND",9.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1024","Kenya",2004,NA,"Diani-Chale","Mtengo",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1025","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1026","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Algae-Halimeda","AHAL",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1027","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Algae-macro/fleshy","AMAC",3.8,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1028","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Algae-turf","ATRF",73.9,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1029","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Coral","HC",6.8,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1030","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1031","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Rubble","RUB",2.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1032","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Soft coral","SC",0.3,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1033","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Seagrass","SGR",0.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1034","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Sand","SND",12.5,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1035","Kenya",2003,NA,"Diani-Chale","Mtengo",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1036","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Algae-coralline","ACOR",0.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1037","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Algae-Halimeda","AHAL",0.2,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1038","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Algae-macro/fleshy","AMAC",10,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1039","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Algae-turf","ATRF",58.3,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1040","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Coral","HC",0.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1041","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Inverts-other","INV",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1042","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Rubble","RUB",0.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1043","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1044","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Seagrass","SGR",11.7,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1045","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Sand","SND",18.3,NA,"","Pre","GCRMN",-4.339795537,39.57290574
"1046","Kenya",2001,NA,"Diani-Chale","Mtengo",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-4.339795537,39.57290574
