"Country","Year","Sector","Site","Station","Reef.zone","benthic_name2","benthic_code","mean_cover","sd","Organization","Period","Source"
"Tanzania",2011,NA,"Mafia","Kifinge",NA,"Coral","HC",26,NA,"","Pre","GCRMN"
"Tanzania",2009,NA,"Mafia","Kifinge",NA,"Coral","HC",37,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Algae-macro/fleshy","AMAC",12,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Bare substrate","BS",19,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Dead Standing coral","DC",39,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Coral","HC",9,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Rubble","RUB",11,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Seagrass","SGR",6,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Tanga","Jambe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Algae-macro/fleshy","AMAC",16,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Bare substrate","BS",27,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Dead Standing coral","DC",25,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Coral","HC",9,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",1,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Rubble","RUB",3,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Seagrass","SGR",11,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Tanga","Jambe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Tanga","Jambe",NA,"Coral","HC",18,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Tanga","Jambe",NA,"Coral","HC",38,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN"
"Tanzania",2010,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",50.25,NA,"","Pre","GCRMN"
"Tanzania",2010,NA,"Tanga","Funguni",NA,"Coral","HC",14.875,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",27.44444444,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",40,NA,"","Pre","GCRMN"
"Tanzania",2015,NA,"Mafia","Dindini",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN"
"Tanzania",2015,NA,"Mafia","Dindini",NA,"Algae-macro/fleshy","AMAC",80,NA,"","Pre","GCRMN"
"Tanzania",2015,NA,"Mafia","Dindini",NA,"Coral","HC",4,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mafia","Dindini",NA,"Coral","HC",19,NA,"","Pre","GCRMN"
"Tanzania",2009,NA,"Mafia","Dindini",NA,"Coral","HC",4,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",40,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Coral","HC",36,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",12,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Coral","HC",36,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Coral","HC",37,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Coral","HC",39,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",4,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",36,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Coral","HC",42,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",6,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",24,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Coral","HC",47,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",15,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",31,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",10,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Coral","HC",44,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",12,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",39,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",8,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Coral","HC",41,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",9,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",55,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",4,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Coral","HC",35,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",41,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Coral","HC",40,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Coral","HC",44,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",5,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",35,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Coral","HC",43,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",41,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",10,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Coral","HC",41,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",2,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",47,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",8,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Coral","HC",39,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN"
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",49,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Coral","HC",35,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN"
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",52,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Coral","HC",30,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN"
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",9,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",42,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Coral","HC",42,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN"
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",5,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",8,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",40,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Coral","HC",42,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN"
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",18,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",33,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Coral","HC",40,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",23,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",25,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Coral","HC",43,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",21,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",24,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Coral","HC",45,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",23,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",20,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Coral","HC",48,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",25,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",16,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Coral","HC",51,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",26,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Coral","HC",52,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",24,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",15,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Coral","HC",54,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN"
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",20,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Coral","HC",57,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",23,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",20,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Coral","HC",47,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN"
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",2,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",29,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Coral","HC",53,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN"
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",28,NA,"","Pre","GCRMN"
"Tanzania",1996,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",16,NA,"","Pre","GCRMN"
